work_year,experience_level,employment_type,job_title,salary_in_usd,company_size
2023,SE,FT,Data Engineer,139700,M
2023,SE,FT,Data Engineer,139700,M
2024,SE,FT,Business Intelligence,139600,M
2023,SE,FT,Data Analyst,139600,M
2023,SE,FT,Data Analyst,139600,M
2023,SE,FT,Data Analyst,139600,M
2022,SE,FT,Data Analyst,139600,M
2024,SE,FT,Data Engineer,139500,M
2024,SE,FT,Data Engineer,139500,M
2024,SE,FT,Data Scientist,139500,M
2024,SE,FT,Data Scientist,139500,M
2024,SE,FT,Data Scientist,139500,M
2023,SE,FT,Data Scientist,139500,M
2023,SE,FT,Data Engineer,139500,M
2023,SE,FT,Data Management Specialist,139500,M
2023,SE,FT,Data Scientist,139500,M
2023,SE,FT,Data Scientist,139500,M
2023,SE,FT,Data Scientist,139500,M
2023,SE,FT,Data Scientist,139500,M
2023,SE,FT,Data Engineer,139500,M
2023,SE,FT,Data Engineer,139500,M
2023,SE,FT,Machine Learning Engineer,139500,M
2023,SE,FT,Machine Learning Engineer,139500,M
2023,SE,FT,Data Engineer,139500,M
2023,SE,FT,Data Engineer,139500,M
2023,SE,FT,Machine Learning Engineer,139500,M
2023,SE,FT,Data Scientist,139500,M
2023,SE,FT,Data Engineer,139500,M
2023,SE,FT,Machine Learning Engineer,139500,M
2023,SE,FT,Data Engineer,139400,M
2023,SE,FT,Data Engineer,139400,M
2023,SE,FT,Data Engineer,139400,M
2023,SE,FT,Data Engineer,139400,M
2023,SE,FT,Data Engineer,139400,M
2023,SE,FT,Data Engineer,139400,M
2023,SE,FT,Data Engineer,139400,M
2024,SE,FT,Analytics Engineer,139200,M
2023,SE,FT,Business Intelligence Specialist,139200,M
2023,MI,FT,Data Engineer,139152,L
2024,SE,FT,Data Modeler,139050,M
2024,MI,FT,Machine Learning Engineer,139000,M
2024,SE,FT,Data Scientist,139000,M
2024,SE,FT,Data Infrastructure Engineer,139000,M
2024,MI,FT,Machine Learning Engineer,139000,M
2024,SE,FT,Machine Learning Engineer,139000,M
2024,MI,FT,Machine Learning Engineer,139000,M
2024,SE,FT,Machine Learning Engineer,139000,M
2024,SE,FT,Data Scientist,139000,M
2024,SE,FT,Data Scientist,139000,M
2024,MI,FT,Data Scientist,139000,M
2024,SE,FT,Business Intelligence Engineer,139000,M
2024,SE,FT,Research Scientist,139000,M
2024,SE,FT,Data Scientist,139000,M
2024,SE,FT,Data Scientist,139000,M
2024,SE,FT,Data Scientist,139000,M
2024,SE,FT,Data Scientist,139000,M
2024,MI,FT,Data Scientist,139000,M
2024,SE,FT,Data Scientist,139000,M
2024,SE,FT,Data Scientist,139000,M
2024,SE,FT,Data Scientist,139000,M
2023,SE,FT,Data Scientist,139000,M
2023,SE,FT,Data Scientist,139000,M
2023,SE,FT,Business Intelligence Engineer,139000,M
2023,SE,FT,Data Scientist,139000,M
2023,SE,FT,Data Analyst,139000,M
2023,SE,FT,Data Scientist,139000,M
2023,SE,FT,Data Analyst,139000,M
2023,SE,FT,Data Scientist,139000,M
2023,SE,FT,Research Engineer,139000,M
2023,SE,FT,Research Engineer,139000,M
2023,SE,FT,Research Engineer,139000,M
2023,SE,FT,Data Engineer,139000,M
2023,SE,FT,Data Analyst,139000,M
2023,SE,FT,Data Scientist,139000,M
2022,SE,FT,Data Science Consultant,139000,M
2022,SE,FT,Data Scientist,138938,M
2023,SE,FT,Data Scientist,138900,M
2023,SE,FT,Data Scientist,138900,M
2023,SE,FT,Data Scientist,138900,M
2023,SE,FT,Data Analyst,138900,M
2023,MI,FT,Data Scientist,138900,M
2023,SE,FT,Business Intelligence Engineer,138900,M
2023,SE,FT,Data Analyst,138900,M
2023,SE,FT,Data Analyst,138900,M
2023,SE,FT,Data Analyst,138900,M
2023,SE,FT,Data Analytics Manager,138900,M
2023,SE,FT,Data Analyst,138860,M
2023,SE,FT,Data Analyst,138860,M
2023,SE,FT,Data Analyst,138860,M
2024,SE,FT,Data Analyst,138800,M
2023,SE,FT,Data Analyst,138800,M
2023,SE,FT,Data Analyst,138800,M
2023,SE,FT,Data Analyst,138800,M
2023,SE,FT,Data Analyst,138800,M
2023,SE,FT,Data Scientist,138784,M
2023,SE,FT,Data Engineer,138750,M
2023,SE,FT,Business Intelligence Engineer,138750,M
2023,SE,FT,Analytics Engineer,138750,M
2023,SE,FT,Data Science Manager,138750,M
2023,SE,FT,Analytics Engineer,138750,M
2023,SE,FT,Data Engineer,138750,M
2022,SE,FT,Data Engineer,138750,M
2022,SE,FT,Data Engineer,138750,M
2022,SE,FT,Analytics Engineer,138750,M
2022,SE,FT,Analytics Engineer,138750,M
2023,MI,FT,Machine Learning Researcher,138700,M
2023,SE,FT,Machine Learning Engineer,138700,M
2023,SE,FT,Data Scientist,138700,M
2023,SE,FT,Data Engineer,138666,M
2023,SE,FT,Applied Scientist,138600,M
2022,SE,FT,Data Scientist,138600,M
2023,MI,FT,Data Scientist,138510,M
2023,MI,FT,Data Scientist,138510,M
2024,SE,FT,Data Scientist,138500,M
2024,SE,FT,Data Scientist,138500,M
2024,MI,FT,Machine Learning Engineer,138500,M
2024,MI,FT,Data Scientist,138500,M
2024,SE,FT,Data Scientist,138500,M
2024,MI,FT,Data Scientist,138500,M
2024,EN,FT,Data Engineer,138500,M
2024,MI,FT,Business Intelligence,138400,M
2024,SE,FT,Data Engineer,138400,M
2020,MI,FT,Data Scientist,138350,M
2023,SE,FT,Data Engineer,138300,M
2024,MI,FT,Data Engineer,138278,M
2023,SE,FT,Data Analyst,138240,M
2023,SE,FT,Data Analyst,138240,M
2023,SE,FT,Data Analyst,138240,M
2024,EN,FT,Data Engineer,138200,M
2024,SE,FT,Data Scientist,138000,M
2024,MI,PT,Research Scientist,138000,M
2024,SE,FT,Data Architect,138000,M
2024,SE,FT,Data Engineer,138000,M
2024,SE,FT,Business Intelligence Analyst,138000,M
2024,MI,FT,Research Scientist,138000,M
2024,SE,FT,Analytics Engineer,138000,M
2024,SE,FT,Data Science,138000,M
2024,SE,FT,Research Engineer,138000,M
2024,SE,FT,Data Engineer,138000,M
2024,SE,FT,Research Engineer,138000,M
2024,SE,FT,Data Scientist,138000,M
2024,MI,FT,Research Scientist,138000,M
2024,SE,FT,Data Scientist,138000,M
2024,SE,FT,Data Scientist,138000,M
2024,MI,FT,Robotics Software Engineer,138000,M
2024,SE,FT,Business Intelligence Analyst,138000,M
2024,MI,FT,Data Science,138000,M
2024,MI,FT,Data Analyst,138000,M
2024,MI,FT,Data Science,138000,M
2024,MI,FT,Data Scientist,138000,M
2024,EN,FT,Data Analyst,138000,M
2024,SE,FT,Data Scientist,138000,M
2024,SE,FT,Data Architect,138000,M
2024,SE,FT,Data Science,138000,M
2024,SE,FT,Data Engineer,138000,M
2024,MI,FT,Data Engineer,138000,M
2024,SE,FT,Data Engineer,138000,M
2024,SE,FT,Research Scientist,138000,M
2023,MI,FT,Data Engineer,138000,M
2023,SE,FT,Data Science,138000,M
2023,SE,FT,Analytics Engineer,138000,M
2023,SE,FT,Data Scientist,138000,M
2023,SE,FT,Data Scientist,138000,M
2023,MI,FT,Data Specialist,138000,M
2023,SE,FT,Data Analyst,138000,M
2023,SE,FT,Data Architect,138000,M
2023,SE,FT,Data Analyst,138000,M
2023,SE,FT,Data Analyst,138000,M
2023,SE,FT,Machine Learning Engineer,138000,M
2023,SE,FT,Business Intelligence Developer,138000,M
2023,SE,FT,Machine Learning Scientist,138000,M
2023,SE,FT,Data Architect,138000,M
2023,SE,FT,Data Analyst,138000,M
2020,EN,FT,Machine Learning Engineer,138000,S
2024,MI,FT,Data Scientist,137930,M
2024,SE,FT,Machine Learning Engineer,137930,M
2024,MI,FT,Data Scientist,137930,M
2024,SE,FT,Applied Scientist,137900,M
2024,SE,FT,Analytics Engineer,137871,M
2023,MI,FT,Research Scientist,137700,M
2024,SE,FT,Data Engineer,137500,M
2024,SE,FT,Data Engineer,137500,M
2024,MI,FT,Business Intelligence,137500,M
2024,SE,FT,Machine Learning Scientist,137500,M
2024,SE,FT,Machine Learning Scientist,137500,M
2024,MI,FT,Data Science,137500,M
2024,SE,FT,Machine Learning Scientist,137500,M
2024,SE,FT,Data Scientist,137500,M
2024,SE,FT,Data Engineer,137500,M
2024,SE,FT,Data Product Manager,137500,M
2024,SE,FT,Data Scientist,137500,M
2024,MI,FT,Machine Learning Engineer,137500,M
2024,SE,FT,Machine Learning Engineer,137500,M
2024,SE,FT,Data Engineer,137500,M
2024,MI,FT,Data Science,137500,M
2024,SE,FT,ML Engineer,137500,S
2023,MI,FT,Data Scientist,137500,M
2023,SE,FT,Machine Learning Scientist,137500,M
2023,SE,FT,Data Scientist,137500,M
2023,SE,FT,Data Product Manager,137500,M
2023,EN,FT,Data Analyst,137500,M
2023,SE,FT,Data Scientist,137500,M
2023,SE,FT,Data Scientist,137500,M
2023,SE,FT,Data Scientist,137500,M
2023,SE,FT,Data Scientist,137500,M
2023,SE,FT,Data Engineer,137500,M
2023,SE,FT,Data Engineer,137500,M
2023,SE,FT,Data Analyst,137500,M
2022,SE,FT,Data Engineer,137400,M
2024,SE,FT,Data Engineer,137300,M
2023,SE,FT,Data Science,137300,M
2023,SE,FT,Data Engineer,137200,M
2022,SE,FT,Data Science Manager,137141,M
2024,EN,FT,Data Analyst,137100,M
2024,MI,FT,Data Engineer,137000,M
2024,EN,FT,Data Scientist,137000,M
2024,EN,FT,Business Intelligence Developer,137000,M
2024,MI,FT,Data Engineer,137000,M
2024,EN,FT,Data Scientist,137000,M
2024,SE,FT,Data Developer,137000,M
2024,SE,FT,Data Engineer,137000,M
2024,MI,FT,Machine Learning Engineer,137000,M
2024,SE,FT,Data Engineer,137000,M
2024,SE,FT,AI Architect,137000,M
2023,SE,FT,Data Analyst,137000,M
2023,SE,FT,Research Scientist,137000,M
2023,SE,FT,Data Science Consultant,137000,M
2023,SE,FT,Data Engineer,136994,M
2022,SE,FT,Data Scientist,136994,M
2022,SE,FT,Data Engineer,136994,M
2023,SE,FT,Data Operations Engineer,136850,M
2024,SE,FT,Data Architect,136800,M
2023,SE,FT,AI Engineer,136800,M
2023,SE,FT,Analytics Engineer,136743,M
2023,SE,FT,Data Scientist,136742,M
2024,SE,FT,Analytics Engineer,136675,M
2022,SE,FT,Data Scientist,136620,M
2023,SE,FT,Data Engineer,136600,M
2022,SE,FT,Data Analyst,136600,M
2023,SE,FT,Data Analyst,136505,M
2024,SE,FT,Data Scientist,136500,M
2023,MI,FT,Data Engineer,136500,M
2023,SE,FT,Data Scientist,136500,M
2024,SE,FT,Data Architect,136420,M
2024,MI,FT,Data Engineer,136400,M
2024,MI,FT,Data Engineer,136363,L
2024,MI,FT,Data Scientist,136300,M
2024,SE,FT,Data Scientist,136300,M
2023,SE,FT,Data Scientist,136300,M
2022,SE,FT,Data Analyst,136260,M
2024,SE,FT,Data Scientist,136197,M
2024,SE,FT,Business Intelligence,136100,M
2022,SE,FT,Data Scientist,136100,M
2024,EX,FT,Data Science,136000,M
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Machine Learning Engineer,136000,M
2024,SE,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,EN,FT,Data Analyst,136000,M
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Data Scientist,136000,M
2024,EX,FT,Data Engineer,136000,M
2024,SE,FT,Data Scientist,136000,M
2024,MI,FT,Data Scientist,136000,M
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Data Analyst,136000,M
2024,SE,FT,Business Intelligence Developer,136000,M
2024,MI,FT,Data Product Manager,136000,M
2024,SE,FT,Analytics Engineer,136000,M
2024,MI,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,MI,FT,Data Scientist,136000,M
2024,SE,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Data Engineer,136000,M
2024,SE,FT,Data Scientist,136000,M
2024,SE,FT,Data Analyst,136000,M
2024,MI,FT,Data Scientist,136000,M
2024,EX,FT,Data Engineer,136000,M
2024,MI,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,EX,FT,Data Engineer,136000,M
2024,MI,FT,Applied Scientist,136000,L
2024,SE,FT,Applied Scientist,136000,L
2024,MI,FT,Applied Scientist,136000,L
2024,EX,FT,Data Engineer,136000,M
2023,MI,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,EX,FT,Data Engineer,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,MI,FT,Data Scientist,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Data Architect,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Analytics Engineer,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Analytics Engineer,136000,M
2023,MI,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,SE,FT,Data Scientist,136000,M
2023,MI,FT,Applied Scientist,136000,L
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,MI,FT,Applied Scientist,136000,L
2023,SE,FT,Research Scientist,136000,M
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Data Analyst,136000,M
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Data Scientist,136000,M
2023,MI,FT,Data Engineer,136000,M
2023,MI,FT,Applied Scientist,136000,L
2023,SE,FT,Research Scientist,136000,M
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Data Engineer,136000,M
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Data Analyst,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Data Analyst,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Research Scientist,136000,M
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Applied Scientist,136000,L
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Data Scientist,136000,M
2023,SE,FT,Data Scientist,136000,M
2022,SE,FT,Data Scientist,136000,M
2022,SE,FT,Data Scientist,136000,M
2022,SE,FT,Data Architect,136000,M
2022,SE,FT,Data Scientist,136000,M
2022,MI,FT,Data Analyst,136000,M
2022,SE,FT,Data Engineer,136000,M
2023,SE,FT,Research Analyst,135960,M
2024,SE,FT,Data Engineer,135920,M
2024,SE,FT,Data Infrastructure Engineer,135920,M
2024,MI,FT,Applied Scientist,135900,M
2023,SE,FT,Research Scientist,135842,M
2024,SE,FT,Data Analyst,135800,M
2024,MI,FT,Data Science,135800,M
2023,SE,FT,Data Science,135800,M
2023,SE,FT,Data Science,135800,M
2023,MI,FT,Data Scientist,135700,M
2024,SE,FT,Machine Learning Engineer,135549,M
2024,SE,FT,Machine Learning Engineer,135482,M
2024,MI,FT,Data Scientist,135450,M
2022,MI,FT,Data Engineer,135446,M
2023,MI,FT,Data Scientist,135344,M
2023,EX,FT,Data Engineer,135344,M
2023,EX,FT,Head of Data,135344,M
2024,MI,FT,Machine Learning Engineer,135200,M
2024,MI,FT,Machine Learning Engineer,135200,M
2024,SE,FT,Machine Learning Engineer,135200,M
2024,SE,FT,Machine Learning Engineer,135200,M
2023,SE,FT,Applied Scientist,135200,M
2024,SE,FT,Business Intelligence,135193,M
2024,SE,FT,Data Architect,135127,M
2024,MI,FT,Data Scientist,135097,M
2024,MI,FT,Data Engineer,135000,M
2024,SE,FT,Data Scientist,135000,M
2024,MI,FT,ML Engineer,135000,M
2024,SE,FT,Data Engineer,135000,M
2024,SE,FT,Data Scientist,135000,M
2024,SE,FT,Data Engineer,135000,M
2024,MI,FT,Data Scientist,135000,M
2024,SE,FT,Analytics Engineer,135000,M
2024,SE,FT,Business Intelligence,135000,M
2024,MI,FT,Data Engineer,135000,M
2024,EN,FT,Data Analyst,135000,M
2024,SE,FT,Data Analyst,135000,M
2024,MI,FT,Data Product Manager,135000,M
2024,MI,FT,Data Scientist,135000,M
2024,SE,FT,Data Engineer,135000,M
2024,MI,FT,Data Scientist,135000,M
2024,MI,FT,Data Analyst,135000,M
2024,MI,FT,Business Intelligence Analyst,135000,M
2024,SE,FT,Data Engineer,135000,M
2024,MI,FT,Data Scientist,135000,M
2024,MI,FT,Data Scientist,135000,M
2024,SE,FT,Data Engineer,135000,M
2024,SE,FT,Data Analyst,135000,M
2024,SE,FT,Data Engineer,135000,M
2024,SE,FT,Data Engineer,135000,M
2024,SE,FT,Analytics Engineer,135000,M
2024,SE,FT,Data Analyst,135000,M
2024,MI,FT,Data Scientist,135000,M
2024,MI,FT,Data Engineer,135000,M
2024,MI,FT,Research Engineer,135000,M
2024,SE,FT,Data Scientist,135000,M
2024,SE,FT,Data Engineer,135000,M
2024,MI,FT,Analytics Engineer,135000,M
2024,SE,FT,Data Engineer,135000,M
2024,EN,FT,Data Integration Engineer,135000,M
2024,SE,FT,Data Analyst,135000,M
2024,SE,FT,Data Lead,135000,M
2024,SE,FT,Data Engineer,135000,M
2024,SE,FT,Data Analyst,135000,M
2024,MI,FT,Data Science Engineer,135000,M
2023,MI,FT,Machine Learning Engineer,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,SE,FT,Machine Learning Scientist,135000,M
2023,SE,FT,Data Science Engineer,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,MI,FT,Data Scientist,135000,M
2023,SE,FT,Data Engineer,135000,M
2023,SE,FT,Data Architect,135000,M
2023,SE,FT,Data Scientist,135000,M
2023,EN,FT,Data Scientist,135000,M
2023,SE,FT,Data Scientist,135000,M
2023,MI,FT,Data Analyst,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,EX,FT,Data Engineer,135000,M
2023,SE,FT,Data Engineer,135000,M
2023,SE,FT,Data Scientist,135000,M
2023,SE,FT,Data Architect,135000,M
2023,EN,FT,Data Scientist,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,SE,FT,Data Engineer,135000,M
2023,SE,FT,Data Architect,135000,M
2023,SE,FT,BI Developer,135000,M
2023,MI,FT,Data Scientist,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,MI,FT,Business Intelligence Analyst,135000,M
2023,SE,FT,Data Engineer,135000,M
2023,SE,FT,Data Engineer,135000,M
2023,SE,FT,Data Engineer,135000,M
2023,MI,FT,Machine Learning Engineer,135000,M
2023,MI,FT,ML Engineer,135000,M
2023,MI,FT,Data Scientist,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,SE,FT,Decision Scientist,135000,M
2023,MI,FT,Data Scientist,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,MI,FT,Data Engineer,135000,M
2023,MI,FT,Data Engineer,135000,M
2023,SE,FT,BI Developer,135000,M
2023,SE,FT,Machine Learning Engineer,135000,M
2023,MI,FT,Data Scientist,135000,M
2023,SE,FT,BI Developer,135000,M
2023,MI,FT,Data Scientist,135000,M
2023,SE,FT,Data Scientist,135000,M
2023,SE,FT,Data Engineer,135000,M
2023,SE,FT,Data Engineer,135000,M
2023,MI,FT,Data Engineer,135000,M
2023,MI,FT,Data Engineer,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,SE,FT,BI Analyst,135000,M
2023,MI,FT,Data Architect,135000,M
2023,SE,FT,Data Scientist,135000,M
2023,SE,FT,Data Scientist,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,SE,FT,Data Scientist,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,SE,FT,Data Analyst,135000,M
2023,MI,FT,Data Manager,135000,M
2023,SE,FT,Data Scientist,135000,M
2023,MI,FT,Machine Learning Engineer,135000,L
2023,SE,FT,Data Analyst,135000,M
2023,SE,FT,BI Analyst,135000,M
2023,SE,FT,Data Engineer,135000,M
2023,SE,FT,Data Scientist,135000,M
2023,SE,FT,BI Developer,135000,M
2023,EN,FT,Data Engineer,135000,M
2023,SE,FT,ML Engineer,135000,M
2023,EN,FT,Data Engineer,135000,M
2023,MI,FT,Data Analyst,135000,M
2023,SE,FT,Machine Learning Engineer,135000,M
2023,SE,FT,Data Engineer,135000,M
2023,SE,FT,Data Scientist,135000,M
2023,SE,FT,NLP Engineer,135000,M
2023,EN,FT,Data Engineer,135000,M
2023,EN,FT,Data Engineer,135000,M
2022,EN,FT,Data Engineer,135000,M
2022,SE,FT,Machine Learning Engineer,135000,M
2022,EN,FT,Data Engineer,135000,M
2022,SE,FT,Data Architect,135000,M
2022,EN,FT,Data Engineer,135000,M
2022,MI,FT,Machine Learning Scientist,135000,M
2022,SE,FT,Data Architect,135000,M
2022,SE,FT,Data Engineer,135000,M
2022,EN,FT,Data Engineer,135000,M
2022,SE,FT,Analytics Engineer,135000,M
2022,MI,FT,Data Specialist,135000,M
2022,EN,FT,Data Engineer,135000,M
2022,SE,FT,Data Engineer,135000,M
2022,SE,FT,Data Engineer,135000,M
2022,MI,FT,Data Engineer,135000,M
2022,EN,FT,Data Engineer,135000,M
2022,SE,FT,Data Scientist,135000,M
2022,SE,FT,Data Engineer,135000,M
2022,SE,FT,Data Engineer,135000,M
2022,SE,FT,Data Analyst,135000,M
2022,MI,FT,Data Analytics Engineer,135000,L
